year,month,suburb,medianSoldPrice,numberSold,highestSoldPrice,lowestSoldPrice,medianSaleListingPrice,numberSaleListing,highestSaleListingPrice,lowestSaleListingPrice,auctionNumberAuctioned,auctionNumberSold,medianRentListingPrice
2011.0,12.0,Glenbawn,,,,,,,,,,,
2012.0,3.0,Glenbawn,,,,,,,,,,,
2012.0,6.0,Glenbawn,,,,,,1.0,599000.0,599000.0,,,
2012.0,9.0,Glenbawn,,,,,,2.0,70000.0,60000.0,,,
2012.0,12.0,Glenbawn,,,,,,2.0,70000.0,60000.0,,,
2013.0,3.0,Glenbawn,,,,,,,,,,,
2013.0,6.0,Glenbawn,,,,,,,,,,,
2013.0,9.0,Glenbawn,,,,,,,,,,,
2013.0,12.0,Glenbawn,,,,,,1.0,700000.0,700000.0,,,
2014.0,3.0,Glenbawn,,,,,,1.0,700000.0,700000.0,,,
2014.0,6.0,Glenbawn,,,,,,1.0,700000.0,700000.0,,,
2014.0,9.0,Glenbawn,,,,,,1.0,700000.0,700000.0,,,
2014.0,12.0,Glenbawn,,,,,,1.0,699000.0,699000.0,,,
2015.0,3.0,Glenbawn,,,,,,1.0,699000.0,699000.0,,,
2015.0,6.0,Glenbawn,,,,,,1.0,699000.0,699000.0,,,
2015.0,9.0,Glenbawn,,,,,,1.0,699000.0,699000.0,,,
2015.0,12.0,Glenbawn,,,,,,2.0,699000.0,599000.0,,,
2016.0,3.0,Glenbawn,,,,,,2.0,650000.0,648000.0,,,
2016.0,6.0,Glenbawn,,1.0,630000.0,630000.0,,2.0,650000.0,648000.0,,,
2016.0,9.0,Glenbawn,,,,,,2.0,648000.0,640000.0,,,
2016.0,12.0,Glenbawn,,1.0,620000.0,620000.0,,1.0,640000.0,640000.0,,,
2017.0,3.0,Glenbawn,,,,,,,,,,,
2017.0,6.0,Glenbawn,,,,,,,,,,,
2017.0,9.0,Glenbawn,,,,,,,,,,,
2017.0,12.0,Glenbawn,,,,,,,,,,,
2018.0,3.0,Glenbawn,,,,,,,,,,,
2018.0,6.0,Glenbawn,,,,,,,,,,,
2018.0,9.0,Glenbawn,,,,,,,,,,,
2018.0,12.0,Glenbawn,,,,,,,,,,,
2019.0,3.0,Glenbawn,,,,,,,,,,,
2019.0,6.0,Glenbawn,,,,,,,,,,,
2019.0,9.0,Glenbawn,,,,,,,,,,,
2019.0,12.0,Glenbawn,,,,,,,,,,,
2020.0,3.0,Glenbawn,,,,,,,,,,,
2020.0,6.0,Glenbawn,,,,,,,,,,,
2020.0,9.0,Glenbawn,,,,,,,,,,,
2020.0,12.0,Glenbawn,,,,,,,,,,,
2021.0,3.0,Glenbawn,,,,,,,,,,,
2021.0,6.0,Glenbawn,,,,,,,,,,,
2011.0,9.0,Suntop,,,,,,,,,,,
2011.0,12.0,Suntop,,,,,,,,,,,
2012.0,3.0,Suntop,,,,,,,,,,,
2012.0,6.0,Suntop,,,,,,,,,,,
2012.0,9.0,Suntop,,,,,,,,,,,
2012.0,12.0,Suntop,,,,,,,,,,,
2013.0,3.0,Suntop,,,,,,,,,,,
2013.0,6.0,Suntop,,,,,,,,,,,
2013.0,9.0,Suntop,,,,,,,,,,,
2013.0,12.0,Suntop,,,,,,,,,,,
2014.0,3.0,Suntop,,,,,,,,,,,
2014.0,6.0,Suntop,,,,,,,,,,,
2014.0,9.0,Suntop,,,,,,,,,,,
2014.0,12.0,Suntop,,,,,,,,,,,
2015.0,3.0,Suntop,,,,,,,,,,,
2015.0,6.0,Suntop,,,,,,,,,,,
2015.0,9.0,Suntop,,,,,,,,,,,
2015.0,12.0,Suntop,,,,,,,,,,,
